127.0.0.1, 2021-12-14 21:39:52, GET, /admin/default/site, HTTP/1.1, 200, 0.058865
127.0.0.1, 2021-12-14 21:39:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:40:17, GET, /admin/default/site, HTTP/1.1, 200, 0.025929
127.0.0.1, 2021-12-14 21:40:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/default/documentation, HTTP/1.1, 200, 0.158588
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/css/calendar.css, HTTP/1.1, 200, 0.008972
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/css/web2py.css, HTTP/1.1, 200, 0.011966
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/css/stupid.css, HTTP/1.1, 200, 0.011968
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/css/examples.css, HTTP/1.1, 200, 0.015957
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/js/web2py.js, HTTP/1.1, 200, 0.042887
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/js/calendar.js, HTTP/1.1, 200, 0.064826
127.0.0.1, 2021-12-14 21:40:19, GET, /examples/static/js/jquery.js, HTTP/1.1, 200, 0.085770
127.0.0.1, 2021-12-14 21:40:21, GET, /examples/static/images/favicon.ico, HTTP/1.1, 200, 0.000000
127.0.0.1, 2021-12-14 21:40:22, GET, /admin/default/site, HTTP/1.1, 200, 0.023971
127.0.0.1, 2021-12-14 21:40:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/plugin_jqmobile/about, HTTP/1.1, 200, 0.022666
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/default/index, HTTP/1.1, 303, 0.003990
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/static/_2.21.1/plugin_jqmobile/images/iphone.jpg, HTTP/1.1, 200, 0.007980
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/default/site, HTTP/1.1, 200, 0.056848
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/static/_2.21.1/plugin_jqmobile/jquery.mobile-1.3.1.min.css, HTTP/1.1, 200, 0.011971
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/static/_2.21.1/js/modernizr.custom.js, HTTP/1.1, 200, 0.034904
127.0.0.1, 2021-12-14 21:40:28, GET, /admin/static/_2.21.1/plugin_jqmobile/jquery.mobile-1.3.1.min.js, HTTP/1.1, 200, 0.069811
127.0.0.1, 2021-12-14 21:40:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:40:33, GET, /admin/default/site, HTTP/1.1, 200, 0.020951
127.0.0.1, 2021-12-14 21:40:34, GET, /admin/static/_2.21.1/favicon.ico, HTTP/1.1, 404, 0.001002
127.0.0.1, 2021-12-14 21:40:36, GET, /admin/default/index, HTTP/1.1, 303, 0.004983
127.0.0.1, 2021-12-14 21:40:36, GET, /admin/default/site, HTTP/1.1, 200, 0.021986
127.0.0.1, 2021-12-14 21:40:38, GET, /admin/default/site, HTTP/1.1, 200, 0.019949
127.0.0.1, 2021-12-14 21:40:40, GET, /admin/default/site, HTTP/1.1, 200, 0.017948
127.0.0.1, 2021-12-14 21:40:40, GET, /admin/default/site, HTTP/1.1, 200, 0.026929
127.0.0.1, 2021-12-14 21:40:41, GET, /welcome/default/index, HTTP/1.1, 200, 0.018948
127.0.0.1, 2021-12-14 21:40:45, GET, /admin/default/index, HTTP/1.1, 303, 0.005020
127.0.0.1, 2021-12-14 21:40:46, GET, /admin/default/site, HTTP/1.1, 200, 0.024933
127.0.0.1, 2021-12-14 21:40:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:19, GET, /admin/default/logout, HTTP/1.1, 303, 0.032908
127.0.0.1, 2021-12-14 21:41:19, GET, /admin/default/index, HTTP/1.1, 200, 0.025929
127.0.0.1, 2021-12-14 21:41:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:22, GET, /admin/default/site, HTTP/1.1, 303, 0.006981
127.0.0.1, 2021-12-14 21:41:22, GET, /admin/default/index, HTTP/1.1, 200, 0.014959
127.0.0.1, 2021-12-14 21:41:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000996
127.0.0.1, 2021-12-14 21:41:28, GET, /admin/default/index, HTTP/1.1, 200, 0.018949
127.0.0.1, 2021-12-14 21:41:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:30, GET, /admin/default/index, HTTP/1.1, 200, 0.031898
127.0.0.1, 2021-12-14 21:41:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:31, GET, /admin/default/index, HTTP/1.1, 200, 0.014965
127.0.0.1, 2021-12-14 21:41:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:31, GET, /welcome/default/index, HTTP/1.1, 200, 0.019977
127.0.0.1, 2021-12-14 21:41:54, GET, /admin/default/site, HTTP/1.1, 303, 0.005024
127.0.0.1, 2021-12-14 21:41:54, GET, /admin/default/index, HTTP/1.1, 200, 0.010970
127.0.0.1, 2021-12-14 21:41:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:41:57, GET, /welcome/default/index, HTTP/1.1, 200, 0.020983
127.0.0.1, 2021-12-14 21:42:03, GET, /welcome/appadmin/index, HTTP/1.1, 303, 0.017950
127.0.0.1, 2021-12-14 21:42:03, GET, /admin/default/index, HTTP/1.1, 200, 0.010009
127.0.0.1, 2021-12-14 21:42:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:42:09, POST, /admin/default/index, HTTP/1.1, 303, 0.012966
127.0.0.1, 2021-12-14 21:42:09, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.024967
127.0.0.1, 2021-12-14 21:42:09, GET, /welcome/appadmin/hooks, HTTP/1.1, 200, 0.090760
127.0.0.1, 2021-12-14 21:42:21, GET, /welcome/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.039891
127.0.0.1, 2021-12-14 21:42:54, POST, /welcome/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.050147
127.0.0.1, 2021-12-14 21:43:13, GET, /welcome/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.029923
127.0.0.1, 2021-12-14 21:43:15, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.038887
127.0.0.1, 2021-12-14 21:43:16, GET, /welcome/appadmin/hooks, HTTP/1.1, 200, 0.079784
127.0.0.1, 2021-12-14 21:43:18, GET, /welcome/appadmin/insert/db/auth_group, HTTP/1.1, 200, 0.030915
127.0.0.1, 2021-12-14 21:43:45, POST, /welcome/appadmin/insert/db/auth_group, HTTP/1.1, 200, 0.041847
127.0.0.1, 2021-12-14 21:43:47, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.041938
127.0.0.1, 2021-12-14 21:43:48, GET, /welcome/appadmin/hooks, HTTP/1.1, 200, 0.108715
127.0.0.1, 2021-12-14 21:43:53, GET, /welcome/appadmin/insert/db/auth_membership, HTTP/1.1, 200, 0.031914
127.0.0.1, 2021-12-14 21:43:57, POST, /welcome/appadmin/insert/db/auth_membership, HTTP/1.1, 200, 0.043575
127.0.0.1, 2021-12-14 21:43:59, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.034911
127.0.0.1, 2021-12-14 21:44:00, GET, /welcome/appadmin/hooks, HTTP/1.1, 200, 0.075797
127.0.0.1, 2021-12-14 21:50:31, GET, /welcome/appadmin/index, HTTP/1.1, 200, 0.037895
127.0.0.1, 2021-12-14 21:50:31, GET, /welcome/appadmin/hooks, HTTP/1.1, 200, 0.062832
127.0.0.1, 2021-12-14 21:50:35, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.020944
127.0.0.1, 2021-12-14 21:50:40, GET, /admin/default/site, HTTP/1.1, 200, 0.022974
127.0.0.1, 2021-12-14 21:50:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000997
127.0.0.1, 2021-12-14 21:50:41, POST, /admin/default/check_version, HTTP/1.1, 200, 0.764741
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/default/index, HTTP/1.1, 200, 0.018878
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/static/images/web2py_logo.png, HTTP/1.1, 200, 0.009974
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/static/images/book-5th.png, HTTP/1.1, 200, 0.008976
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/static/images/videos.png, HTTP/1.1, 200, 0.007979
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/static/images/book-recipes.png, HTTP/1.1, 200, 0.007978
127.0.0.1, 2021-12-14 21:50:43, GET, /examples/static/images/infoworld2012.jpeg, HTTP/1.1, 200, 0.007978
127.0.0.1, 2021-12-14 21:50:47, GET, /examples/default/examples, HTTP/1.1, 200, 0.153112
127.0.0.1, 2021-12-14 21:50:51, GET, /examples/default/index, HTTP/1.1, 200, 0.007977
127.0.0.1, 2021-12-14 21:52:14, GET, /examples/default/index, HTTP/1.1, 200, 0.014959
127.0.0.1, 2021-12-14 21:52:16, GET, /admin/default/site, HTTP/1.1, 200, 0.052805
127.0.0.1, 2021-12-14 21:52:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:52:19, GET, /welcome/default/index, HTTP/1.1, 200, 0.020977
127.0.0.1, 2021-12-14 21:52:20, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2021-12-14 21:53:02, GET, /admin/default/index, HTTP/1.1, 303, 0.002994
127.0.0.1, 2021-12-14 21:53:02, GET, /admin/default/site, HTTP/1.1, 200, 0.023930
127.0.0.1, 2021-12-14 21:53:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 21:53:08, POST, /admin/default/site, HTTP/1.1, 303, 0.316153
127.0.0.1, 2021-12-14 21:53:09, GET, /admin/default/design/myApp, HTTP/1.1, 200, 0.185807
127.0.0.1, 2021-12-14 21:53:09, GET, /admin/static/_2.21.1/images/search.png, HTTP/1.1, 200, 0.005981
127.0.0.1, 2021-12-14 21:53:09, GET, /admin/static/_2.21.1/images/help.png, HTTP/1.1, 200, 0.008975
127.0.0.1, 2021-12-14 21:53:09, GET, /admin/static/_2.21.1/images/test_icon.png, HTTP/1.1, 200, 0.008976
127.0.0.1, 2021-12-14 21:53:09, GET, /admin/static/_2.21.1/images/delete_icon.png, HTTP/1.1, 200, 0.009973
127.0.0.1, 2021-12-14 21:53:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000989
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp, HTTP/1.1, 200, 0.146606
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000997
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.001995
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.001995
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/jquery.js, HTTP/1.1, 200, 0.001994
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/css/calendar.css, HTTP/1.1, 200, 0.000997
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/calendar.js, HTTP/1.1, 200, 0.000997
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/web2py.js, HTTP/1.1, 200, 0.001994
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.000998
127.0.0.1, 2021-12-14 21:53:34, GET, /myapp/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.000998
127.0.0.1, 2021-12-14 21:53:35, GET, /myapp/static/images/background.jpg, HTTP/1.1, 404, 0.000000
127.0.0.1, 2021-12-14 21:53:35, GET, /myapp/static/images/favicon.ico, HTTP/1.1, 200, 0.000998
127.0.0.1, 2021-12-14 22:10:13, GET, /myapp, HTTP/1.1, 200, 0.010984
127.0.0.1, 2021-12-14 22:10:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:12:49, GET, /myapp, HTTP/1.1, 500, 0.076796
127.0.0.1, 2021-12-14 22:12:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000998
127.0.0.1, 2021-12-14 22:13:02, GET, /myapp, HTTP/1.1, 200, 0.009962
127.0.0.1, 2021-12-14 22:13:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:13:41, GET, /myapp, HTTP/1.1, 200, 0.033968
127.0.0.1, 2021-12-14 22:13:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:13:54, GET, /admin/default/design.html/myapp, HTTP/1.1, 200, 0.121709
127.0.0.1, 2021-12-14 22:13:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000996
127.0.0.1, 2021-12-14 22:13:57, GET, /myapp, HTTP/1.1, 200, 0.032954
127.0.0.1, 2021-12-14 22:13:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:14:45, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:15:17, GET, /myapp, HTTP/1.1, 200, 0.034909
127.0.0.1, 2021-12-14 22:15:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000997
127.0.0.1, 2021-12-14 22:15:19, GET, /myapp, HTTP/1.1, 200, 0.013960
127.0.0.1, 2021-12-14 22:15:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000997
127.0.0.1, 2021-12-14 22:15:19, GET, /myapp, HTTP/1.1, 200, 0.011971
127.0.0.1, 2021-12-14 22:15:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000997
127.0.0.1, 2021-12-14 22:15:20, GET, /myapp, HTTP/1.1, 200, 0.014958
127.0.0.1, 2021-12-14 22:15:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:20:20, GET, /myapp, HTTP/1.1, 404, 0.010970
127.0.0.1, 2021-12-14 22:20:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000997
127.0.0.1, 2021-12-14 22:20:30, GET, /myapp/first, HTTP/1.1, 404, 0.012968
127.0.0.1, 2021-12-14 22:20:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:20:40, GET, /myapp/default/first, HTTP/1.1, 200, 0.017950
127.0.0.1, 2021-12-14 22:20:47, GET, /myapp/default/second, HTTP/1.1, 200, 0.012003
127.0.0.1, 2021-12-14 22:20:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:20:56, GET, /myapp/default/second, HTTP/1.1, 200, 0.034949
127.0.0.1, 2021-12-14 22:29:57, GET, /myapp/default/second, HTTP/1.1, 500, 0.134812
127.0.0.1, 2021-12-14 22:29:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:30:09, GET, /myapp/default/first, HTTP/1.1, 500, 0.044933
127.0.0.1, 2021-12-14 22:30:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:30:28, GET, /myapp/default/first, HTTP/1.1, 500, 0.039894
127.0.0.1, 2021-12-14 22:30:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:30:33, GET, /myapp/default/first, HTTP/1.1, 500, 0.046868
127.0.0.1, 2021-12-14 22:30:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:31:07, GET, /myapp/default/first, HTTP/1.1, 500, 0.037901
127.0.0.1, 2021-12-14 22:31:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:31:08, GET, /myapp/default/first, HTTP/1.1, 500, 0.038896
127.0.0.1, 2021-12-14 22:31:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000999
127.0.0.1, 2021-12-14 22:31:10, GET, /admin/default/ticket/myapp/127.0.0.1.2021-12-14.22-31-08.92674208-3b93-498a-8b41-4f9b7dad57cf, HTTP/1.1, 200, 0.146596
127.0.0.1, 2021-12-14 22:31:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-14 22:31:38, GET, /myapp/default/first, HTTP/1.1, 200, 0.027474
127.0.0.1, 2021-12-14 22:31:43, GET, /myapp/default/first, HTTP/1.1, 303, 0.012964
127.0.0.1, 2021-12-14 22:31:43, GET, /myapp/default/second, HTTP/1.1, 200, 0.015993
127.0.0.1, 2021-12-18 22:52:13, GET, /, HTTP/1.1, 303, 0.001994
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/default/index, HTTP/1.1, 200, 0.958110
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.021940
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.041888
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.044880
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/static/js/bootstrap.bundle.min.js, HTTP/1.1, 200, 0.055850
127.0.0.1, 2021-12-18 22:52:14, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.101727
127.0.0.1, 2021-12-18 22:52:15, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.079065
127.0.0.1, 2021-12-18 22:52:15, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000998
127.0.0.1, 2021-12-18 22:52:30, GET, /welcome/default/first, HTTP/1.1, 404, 0.014998
127.0.0.1, 2021-12-18 22:52:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-18 22:53:36, GET, /welcome/myapp/default/first, HTTP/1.1, 404, 0.014993
127.0.0.1, 2021-12-18 22:53:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-18 22:53:42, GET, /myapp/default/first, HTTP/1.1, 200, 0.344435
127.0.0.1, 2021-12-18 22:53:46, GET, /myapp/default/first, HTTP/1.1, 303, 0.012964
127.0.0.1, 2021-12-18 22:53:46, GET, /myapp/default/second, HTTP/1.1, 200, 0.024432
127.0.0.1, 2021-12-18 22:53:51, GET, /myapp/default/first, HTTP/1.1, 200, 0.018983
127.0.0.1, 2021-12-18 22:54:01, GET, /myapp/default/first, HTTP/1.1, 303, 0.017951
127.0.0.1, 2021-12-18 22:54:01, GET, /myapp/default/second, HTTP/1.1, 200, 0.017950
127.0.0.1, 2021-12-18 22:54:03, GET, /myapp/default/first, HTTP/1.1, 200, 0.018719
127.0.0.1, 2021-12-19 00:30:42, GET, /pitch/default/user/register, HTTP/1.1, 404, 0.006984
127.0.0.1, 2021-12-19 00:30:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-19 00:52:19, GET, /admin/default/site, HTTP/1.1, 303, 0.483279
127.0.0.1, 2021-12-19 00:52:19, GET, /admin/default/index, HTTP/1.1, 200, 0.141792
127.0.0.1, 2021-12-19 00:52:19, GET, /admin/static/_2.21.1/images/questions.png, HTTP/1.1, 200, 0.001993
127.0.0.1, 2021-12-19 00:52:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-19 00:52:23, POST, /admin/default/index, HTTP/1.1, 303, 0.014960
127.0.0.1, 2021-12-19 00:52:23, GET, /admin/default/site, HTTP/1.1, 200, 0.065911
127.0.0.1, 2021-12-19 00:52:23, GET, /admin/static/_2.21.1/images/folder_locked.png, HTTP/1.1, 200, 0.002993
127.0.0.1, 2021-12-19 00:52:23, GET, /admin/static/_2.21.1/images/folder.png, HTTP/1.1, 200, 0.001995
127.0.0.1, 2021-12-19 00:52:23, GET, /admin/static/_2.21.1/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.001995
127.0.0.1, 2021-12-19 00:52:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-19 00:52:25, POST, /admin/default/check_version, HTTP/1.1, 200, 1.464960
127.0.0.1, 2021-12-19 00:52:35, GET, /myApp/default/index, HTTP/1.1, 500, 0.159333
127.0.0.1, 2021-12-19 00:52:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-19 00:52:37, GET, /admin/default/ticket/myApp/127.0.0.1.2021-12-19.00-52-34.b1828c02-1635-4f8a-a8fa-03cf10af29f3, HTTP/1.1, 200, 0.102048
127.0.0.1, 2021-12-19 00:52:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2021-12-19 00:53:35, GET, /admin/default/ticket/myApp/127.0.0.1.2021-12-19.00-52-34.b1828c02-1635-4f8a-a8fa-03cf10af29f3, HTTP/1.1, 200, 0.074797
